377,818,1,2000-01-24,93.3625,93.3625
378,819,10,2000-02-03,96.52227500000001,965.2227500000001
379,820,1,2000-02-08,99.375,99.375
380,821,1,2000-02-08,99.375,99.375
381,823,1,2000-02-09,99.54625,99.54625
382,824,1,2000-02-24,105.519025,105.519025
383,826,1,2000-02-28,103.25,103.25
384,827,1,2000-03-03,109.44500000000001,109.44500000000001
385,828,1,2000-03-08,107.730625,107.730625
386,829,9,2000-03-08,106.9425,962.4825
387,830,1,2000-03-09,114.19446250000001,114.19446250000001
388,831,9,2000-03-09,113.35905,1020.23145
389,832,8,2000-03-13,110.0,880.0
390,833,1,2000-03-13,110.0,110.0
391,834,8,2000-03-23,116.60000000000001,932.8000000000001
392,835,1,2000-03-23,116.60000000000001,116.60000000000001
393,836,1,2000-03-29,112.52,112.52
394,837,1,2000-04-14,86.0625,86.0625
395,839,1,2000-05-03,87.42125,87.42125
396,840,1,2000-05-19,83.75,83.75
397,841,1,2000-05-22,79.236875,79.236875
398,842,1,2000-05-30,83.9910875,83.9910875
399,843,1,2000-05-31,82.995625,82.995625
400,844,1,2000-06-01,87.9753625,87.9753625
401,845,1,2000-06-02,84.75375,84.75375
402,846,1,2000-06-05,92.25,92.25
403,847,1,2000-06-06,91.04359375,91.04359375
404,848,1,2000-06-19,96.506209375,96.506209375
405,849,1,2000-06-22,95.06,95.06
406,850,1,2000-07-11,94.0625,94.0625
407,852,1,2000-07-27,92.75625,92.75625
408,853,1,2000-08-14,91.375,91.375
409,855,1,2000-09-06,96.03,96.03
410,856,1,2000-09-22,87.625,87.625
411,857,1,2000-09-25,90.14937499999999,90.14937499999999
412,858,1,2000-10-11,76.875,76.875
413,859,1,2000-10-12,74.750625,74.750625
414,860,1,2000-10-13,79.2356625,79.2356625
415,861,1,2000-10-17,78.8125,78.8125
416,862,1,2000-10-19,83.54125,83.54125
417,863,1,2000-10-24,82.510625,82.510625
418,864,1,2000-11-09,74.75,74.75
419,865,1,2000-11-10,73.416875,73.416875
420,866,1,2000-11-15,77.8218875,77.8218875
421,867,1,2000-11-16,75.05375,75.05375
422,868,1,2000-12-05,66.0625,66.0625
423,869,1,2000-12-06,68.566875,68.566875
424,870,1,2000-12-08,72.6808875,72.6808875
425,871,1,2000-12-14,65.96,65.96
426,873,1,2000-12-20,57.3125,57.3125
427,874,1,2000-12-26,60.751250000000006,60.751250000000006
428,875,1,2000-12-27,59.04875,59.04875
429,872,1,2001-01-03,52.1875,52.1875
430,876,1,2001-01-03,62.591675,62.591675
431,877,1,2001-01-04,60.564375,60.564375
432,878,1,2001-01-12,64.1982375,64.1982375
433,879,1,2001-01-16,60.852343749999996,60.852343749999996
434,880,1,2001-01-17,64.503484375,64.503484375
435,882,1,2001-02-02,63.19550194,63.19550194
436,883,1,2001-02-21,51.549999,51.549999
437,884,1,2001-02-22,49.955,49.955
438,885,1,2001-03-12,44.0,44.0
439,886,1,2001-03-16,41.03099903,41.03099903
440,887,1,2001-03-20,43.4928589718,43.4928589718
441,888,1,2001-03-29,39.13949806,39.13949806
442,889,1,2001-04-11,42.16,42.16
443,891,1,2001-05-14,43.79550194,43.79550194
444,892,1,2001-05-16,46.4232320564,46.4232320564
445,893,1,2001-05-30,45.43,45.43
446,894,1,2001-06-05,48.1558,48.1558
447,895,1,2001-06-11,46.41449806,46.41449806
448,896,1,2001-06-27,43.68,43.68
449,897,1,2001-07-06,42.47630097,42.47630097
450,898,1,2001-07-24,40.380001,40.380001
451,900,1,2001-08-10,39.285,39.285
452,901,1,2001-08-14,41.6421,41.6421
453,902,1,2001-08-15,39.38199806,39.38199806
454,903,1,2001-08-31,36.029999,36.029999
455,904,1,2001-09-04,35.53110097,35.53110097
456,905,1,2001-09-26,29.950001,29.950001
457,906,1,2001-09-27,27.809900000000003,27.809900000000003
458,907,1,2001-09-28,29.478494000000005,29.478494000000005
459,908,2,2001-10-01,28.110599999999998,56.221199999999996
460,909,2,2001-10-03,29.797235999999998,59.594471999999996
461,911,1,2001-10-19,32.33010194,32.33010194
462,912,1,2001-10-22,34.2699080564,34.2699080564
463,913,1,2001-10-30,33.41650097,33.41650097
464,914,1,2001-11-01,35.4214910282,35.4214910282
465,916,1,2001-11-21,38.18889903,38.18889903
466,917,1,2001-11-27,40.48023297180001,40.48023297180001
467,918,1,2001-11-28,38.99400097,38.99400097
468,919,1,2001-12-05,41.333641028200006,41.333641028200006
469,920,1,2001-12-07,41.56449806,41.56449806
470,921,1,2001-12-26,39.369999,39.369999
471,923,1,2002-01-15,39.62449806,39.62449806
472,924,1,2002-02-01,38.400002,38.400002
473,925,1,2002-02-04,36.99579903,36.99579903
474,926,1,2002-02-21,34.790001,34.790001
475,928,1,2002-03-12,37.50989806,37.50989806
476,929,1,2002-03-28,36.02,36.02
477,930,1,2002-04-03,34.978200969999996,34.978200969999996
478,931,1,2002-04-19,35.049999,35.049999
479,932,1,2002-04-22,33.42619903,33.42619903
480,933,1,2002-05-08,30.129999,30.129999
481,935,1,2002-05-10,30.021500969999998,30.021500969999998
482,936,1,2002-05-14,32.049999,32.049999
483,937,1,2002-05-21,31.5929,31.5929
484,939,1,2002-06-06,28.110599999999998,28.110599999999998
485,938,1,2002-06-07,27.629999,27.629999
486,941,1,2002-06-11,27.45099903,27.45099903
487,942,1,2002-06-18,29.0980589718,29.0980589718
488,943,1,2002-06-19,28.1,28.1
489,940,1,2002-06-24,25.450001,25.450001
490,945,1,2002-06-25,25.5401,25.5401
491,944,1,2002-07-08,26.200001,26.200001
492,947,1,2002-07-09,24.618599030000002,24.618599030000002
493,946,1,2002-07-12,25.25,25.25
494,949,1,2002-07-15,24.05599903,24.05599903
495,950,1,2002-07-16,25.4993589718,25.4993589718
496,948,1,2002-07-17,26.095714971800003,26.095714971800003
497,952,1,2002-07-18,24.880499999999998,24.880499999999998
498,951,1,2002-07-19,24.33,24.33
499,953,1,2002-08-05,22.110001,22.110001
500,954,1,2002-08-06,21.799999,21.799999
501,958,1,2002-08-23,24.9775,24.9775
502,957,1,2002-08-27,24.43430097,24.43430097
503,959,1,2002-09-11,24.120001,24.120001
504,961,1,2002-09-12,22.74650097,22.74650097
505,960,1,2002-09-13,22.6,22.6
506,963,1,2002-09-17,22.300299999999996,22.300299999999996
507,962,1,2002-09-30,21.07,21.07
508,964,1,2002-10-03,21.059999,21.059999
509,966,1,2002-10-04,20.1178,20.1178
510,965,1,2002-10-07,20.09839903,20.09839903
511,967,1,2002-10-11,21.549999,21.549999
512,968,1,2002-10-11,21.549999,21.549999
513,970,1,2002-10-29,23.7553,23.7553
514,971,1,2002-11-01,25.180618,25.180618
515,972,1,2002-11-11,24.4925,24.4925
516,973,1,2002-11-14,25.96205,25.96205
517,974,1,2002-11-19,25.317,25.317
518,975,1,2002-11-21,26.93,26.93
519,976,1,2002-12-04,26.559999,26.559999
520,977,1,2002-12-20,25.33,25.33
521,978,1,2002-12-30,24.5604,24.5604
522,979,1,2003-01-06,26.034024000000002,26.034024000000002
523,980,1,2003-01-17,25.5304,25.5304
524,981,1,2003-02-05,24.33,24.33
525,982,1,2003-02-13,23.357599999999998,23.357599999999998
526,983,1,2003-02-18,24.759055999999998,24.759055999999998
527,984,1,2003-02-25,24.450001,24.450001
528,985,1,2003-03-13,24.639999,24.639999
529,987,1,2003-03-31,25.2976,25.2976
530,988,1,2003-04-03,26.815456,26.815456
531,989,1,2003-04-09,25.6856,25.6856
532,990,1,2003-04-22,27.226736000000002,27.226736000000002
533,992,1,2003-05-20,27.44130097,27.44130097
534,993,1,2003-05-27,29.087779028200003,29.087779028200003
535,995,1,2003-06-23,29.6044,29.6044
536,996,1,2003-07-07,31.380664,31.380664
537,997,1,2003-07-18,30.933299029999997,30.933299029999997
538,998,1,2003-08-05,31.41,31.41
539,1002,1,2003-09-25,32.902398059999996,32.902398059999996
540,1003,1,2003-10-09,34.91,34.91
541,1004,1,2003-10-24,33.64929903,33.64929903
